src_id,dst_id,label,feat
0,0,0,0
1,1,0,0
2,1,0,0
3,1,0,0
4,1,0,0
5,2,0,0
6,2,0,0
7,2,0,0
8,2,0,0
9,3,0,0
10,3,0,0
11,3,0,0
12,3,0,0
13,3,0,0
14,3,0,0
15,4,0,0
16,4,0,0
17,4,0,0
18,4,0,0
19,4,0,0
20,5,0,0
21,6,0,0
22,6,0,0
23,6,0,0
24,6,0,0
25,6,0,0
26,7,0,0
27,7,0,0
28,7,0,0
29,7,0,0
30,7,0,0
31,7,0,0
32,8,0,0
33,7,0,0
34,9,0,0
35,10,0,0
36,10,0,0
37,10,0,0
38,10,0,0
39,10,0,0
40,11,0,0
41,11,0,0
42,11,0,0
43,11,0,0
44,12,0,0
45,13,0,0
46,14,0,0
47,14,0,0
48,14,0,0
49,14,0,0
50,14,0,0
51,15,0,0
52,16,0,0
53,17,0,0
54,18,0,0
55,19,0,0
56,19,0,0
57,19,0,0
58,19,0,0
59,20,0,0
60,21,0,0
61,22,0,0
62,23,0,0
63,24,0,0
64,25,0,0
65,26,0,0
66,27,0,0
67,27,0,0
68,28,0,0
69,28,0,0
70,17,0,0
71,29,0,0
72,30,0,0
73,31,0,0
74,32,0,0
75,32,0,0
76,7,0,0
77,7,0,0
78,7,0,0
79,7,0,0
80,7,0,0
81,33,0,0
82,33,0,0
83,34,0,0
84,7,0,0
85,35,0,0
86,35,0,0
87,35,0,0
88,35,0,0
89,36,0,0
90,36,0,0
91,36,0,0
92,36,0,0
93,36,0,0
94,37,0,0
95,37,0,0
96,37,0,0
97,38,0,0
98,38,0,0
99,38,0,0
100,39,0,0
101,39,0,0
102,39,0,0
103,40,0,0
104,40,0,0
105,40,0,0
106,40,0,0
107,40,0,0
108,40,0,0
109,40,0,0
110,41,0,0
111,42,0,0
112,42,0,0
113,42,0,0
114,42,0,0
115,43,0,0
116,44,0,0
117,45,0,0
118,46,0,0
119,47,0,0
120,12,0,0
121,48,0,0
122,17,0,0
123,49,0,0
124,49,0,0
125,49,0,0
126,49,0,0
127,50,0,0
128,51,0,0
129,52,0,0
130,53,0,0
131,53,0,0
132,53,0,0
133,53,0,0
134,54,0,0
135,54,0,0
136,54,0,0
137,54,0,0
138,54,0,0
139,54,0,0
140,55,0,0
141,55,0,0
142,55,0,0
143,55,0,0
144,56,0,0
145,57,0,0
146,58,0,0
147,7,0,0
148,7,0,0
149,7,0,0
150,59,0,0
151,59,0,0
152,59,0,0
153,59,0,0
154,7,0,0
155,7,0,0
156,60,0,0
157,7,0,0
158,61,0,0
159,7,0,0
160,62,0,0
161,7,0,0
162,63,0,0
163,63,0,0
164,63,0,0
165,64,0,0
166,64,0,0
167,65,0,0
168,64,0,0
169,64,0,0
170,64,0,0
171,66,0,0
172,66,0,0
173,66,0,0
174,66,0,0
175,66,0,0
176,67,0,0
177,67,0,0
178,67,0,0
179,67,0,0
180,67,0,0
181,68,0,0
182,68,0,0
183,68,0,0
184,68,0,0
185,68,0,0
186,69,0,0
187,70,0,0
188,7,0,0
189,71,0,0
190,71,0,0
191,71,0,0
192,71,0,0
193,71,0,0
194,71,0,0
195,71,0,0
196,7,0,0
197,72,0,0
198,7,0,0
199,7,0,0
200,7,0,0
201,73,0,0
202,7,0,0
203,74,0,0
204,75,0,0
205,76,0,0
206,76,0,0
207,76,0,0
208,77,0,0
209,78,0,0
210,79,0,0
211,80,0,0
212,81,0,0
213,81,0,0
214,81,0,0
215,81,0,0
216,82,0,0
217,82,0,0
218,82,0,0
219,82,0,0
220,82,0,0
221,83,0,0
222,83,0,0
223,84,0,0
224,17,0,0
225,85,0,0
226,86,0,0
227,87,0,0
228,87,0,0
229,87,0,0
230,87,0,0
231,88,0,0
232,89,0,0
233,90,0,0
234,91,0,0
235,92,0,0
236,93,0,0
237,94,0,0
238,94,0,0
239,95,0,0
240,96,0,0
241,97,0,0
242,98,0,0
243,99,0,0
244,99,0,0
245,99,0,0
246,99,0,0
247,7,0,0
248,7,0,0
249,50,0,0
250,100,0,0
251,101,0,0
252,100,0,0
253,100,0,0
254,100,0,0
255,102,0,0
256,7,0,0
257,103,0,0
258,104,0,0
259,104,0,0
260,104,0,0
261,105,0,0
262,105,0,0
263,105,0,0
264,105,0,0
265,106,0,0
266,107,0,0
267,108,0,0
268,109,0,0
269,17,0,0
270,110,0,0
271,110,0,0
272,17,0,0
273,111,0,0
274,111,0,0
275,111,0,0
276,111,0,0
277,111,0,0
278,112,0,0
279,112,0,0
280,112,0,0
281,112,0,0
282,113,0,0
283,17,0,0
284,114,0,0
285,115,0,0
286,116,0,0
287,17,0,0
288,17,0,0
289,117,0,0
290,118,0,0
291,119,0,0
292,120,0,0
293,121,0,0
294,121,0,0
295,122,0,0
296,123,0,0
297,124,0,0
298,124,0,0
299,125,0,0
300,126,0,0
301,126,0,0
302,127,0,0
303,7,0,0
304,128,0,0
305,128,0,0
306,128,0,0
307,128,0,0
308,7,0,0
309,7,0,0
310,129,0,0
311,129,0,0
312,129,0,0
313,130,0,0
314,130,0,0
315,130,0,0
316,7,0,0
317,7,0,0
318,131,0,0
319,7,0,0
320,132,0,0
321,133,0,0
322,133,0,0
323,134,0,0
324,134,0,0
325,134,0,0
326,135,0,0
327,136,0,0
328,137,0,0
329,137,0,0
330,138,0,0
331,138,0,0
332,138,0,0
333,138,0,0
334,138,0,0
335,7,0,0
336,139,0,0
337,139,0,0
338,140,0,0
339,140,0,0
340,140,0,0
341,140,0,0
342,140,0,0
343,7,0,0
344,141,0,0
345,142,0,0
346,142,0,0
347,143,0,0
348,144,0,0
349,143,0,0
350,144,0,0
351,144,0,0
352,144,0,0
353,144,0,0
354,145,0,0
355,145,0,0
356,145,0,0
357,50,0,0
358,7,0,0
359,7,0,0
360,146,0,0
361,146,0,0
362,147,0,0
363,148,0,0
364,148,0,0
365,148,0,0
366,148,0,0
367,148,0,0
368,149,0,0
369,150,0,0
370,151,0,0
371,152,0,0
372,153,0,0
373,154,0,0
374,155,0,0
375,155,0,0
376,156,0,0
377,156,0,0
378,156,0,0
379,156,0,0
380,156,0,0
381,157,0,0
382,157,0,0
383,158,0,0
384,158,0,0
385,158,0,0
386,158,0,0
387,158,0,0
388,159,0,0
389,160,0,0
390,161,0,0
391,162,0,0
392,163,0,0
393,163,0,0
394,163,0,0
395,163,0,0
396,163,0,0
397,164,0,0
398,165,0,0
399,166,0,0
400,167,0,0
401,167,0,0
402,167,0,0
403,167,0,0
404,168,0,0
405,168,0,0
406,169,0,0
407,169,0,0
408,169,0,0
409,170,0,0
410,7,0,0
411,171,0,0
412,171,0,0
413,171,0,0
414,171,0,0
415,172,0,0
416,7,0,0
417,173,0,0
418,173,0,0
419,173,0,0
420,173,0,0
421,173,0,0
422,173,0,0
423,173,0,0
424,174,0,0
425,174,0,0
426,175,0,0
427,176,0,0
428,176,0,0
429,176,0,0
430,176,0,0
431,7,0,0
432,177,0,0
433,177,0,0
434,178,0,0
435,179,0,0
436,179,0,0
437,180,0,0
438,181,0,0
439,182,0,0
440,183,0,0
441,183,0,0
442,184,0,0
443,184,0,0
444,184,0,0
445,185,0,0
446,185,0,0
447,185,0,0
448,186,0,0
449,186,0,0
450,186,0,0
451,186,0,0
452,187,0,0
453,187,0,0
454,187,0,0
455,188,0,0
456,189,0,0
457,189,0,0
458,189,0,0
459,189,0,0
460,7,0,0
461,190,0,0
462,191,0,0
463,192,0,0
464,192,0,0
465,192,0,0
466,193,0,0
467,194,0,0
468,194,0,0
469,195,0,0
470,194,0,0
471,7,0,0
472,196,0,0
473,196,0,0
474,7,0,0
475,7,0,0
476,7,0,0
477,7,0,0
478,7,0,0
479,7,0,0
480,7,0,0
481,7,0,0
482,197,0,0
483,198,0,0
484,198,0,0
485,198,0,0
486,199,0,0
487,200,0,0
488,201,0,0
489,201,0,0
490,201,0,0
491,17,0,0
492,202,0,0
493,203,0,0
494,17,0,0
495,204,0,0
496,205,0,0
497,206,0,0
498,17,0,0
499,17,0,0
500,207,0,0
501,17,0,0
502,208,0,0
503,208,0,0
504,209,0,0
505,210,0,0
506,211,0,0
507,212,0,0
508,213,0,0
509,214,0,0
510,214,0,0
511,214,0,0
512,215,0,0
513,216,0,0
514,216,0,0
515,216,0,0
516,216,0,0
517,217,0,0
518,217,0,0
519,217,0,0
520,217,0,0
521,218,0,0
522,218,0,0
523,218,0,0
524,218,0,0
525,219,0,0
526,219,0,0
527,219,0,0
528,219,0,0
529,7,0,0
530,220,0,0
531,220,0,0
532,220,0,0
533,220,0,0
534,221,0,0
535,222,0,0
536,223,0,0
537,224,0,0
538,7,0,0
539,225,0,0
540,225,0,0
541,225,0,0
542,225,0,0
543,226,0,0
544,227,0,0
545,228,0,0
546,228,0,0
547,228,0,0
548,228,0,0
549,229,0,0
550,229,0,0
551,229,0,0
552,229,0,0
553,229,0,0
554,17,0,0
555,230,0,0
556,230,0,0
557,231,0,0
558,232,0,0
559,232,0,0
560,232,0,0
561,232,0,0
562,232,0,0
563,233,0,0
564,233,0,0
565,233,0,0
566,234,0,0
567,235,0,0
568,236,0,0
569,236,0,0
570,237,0,0
571,237,0,0
572,238,0,0
573,239,0,0
574,17,0,0
575,17,0,0
576,17,0,0
577,240,0,0
578,241,0,0
579,241,0,0
580,241,0,0
581,241,0,0
582,241,0,0
583,242,0,0
584,7,0,0
585,243,0,0
586,244,0,0
587,244,0,0
588,244,0,0
589,244,0,0
590,245,0,0
591,246,0,0
592,246,0,0
593,246,0,0
594,7,0,0
595,7,0,0
596,7,0,0
597,247,0,0
598,247,0,0
599,247,0,0
600,247,0,0
601,247,0,0
602,7,0,0
603,248,0,0
604,248,0,0
605,248,0,0
606,248,0,0
607,248,0,0
608,249,0,0
609,249,0,0
610,249,0,0
611,250,0,0
612,250,0,0
613,250,0,0
614,250,0,0
615,250,0,0
616,251,0,0
617,251,0,0
618,251,0,0
619,252,0,0
620,7,0,0
621,253,0,0
622,253,0,0
623,254,0,0
624,254,0,0
625,254,0,0
626,254,0,0
627,7,0,0
628,7,0,0
629,255,0,0
630,7,0,0
631,7,0,0
632,256,0,0
633,256,0,0
634,256,0,0
635,256,0,0
636,257,0,0
637,257,0,0
638,257,0,0
639,258,0,0
640,259,0,0
641,260,0,0
642,17,0,0
643,261,0,0
644,262,0,0
645,262,0,0
646,263,0,0
647,264,0,0
648,265,0,0
649,266,0,0
650,267,0,0
651,268,0,0
652,268,0,0
653,268,0,0
654,268,0,0
655,269,0,0
656,270,0,0
657,271,0,0
658,272,0,0
659,272,0,0
660,272,0,0
661,272,0,0
662,272,0,0
663,273,0,0
664,273,0,0
665,273,0,0
666,273,0,0
667,273,0,0
668,155,0,0
669,7,0,0
670,274,0,0
671,275,0,0
672,275,0,0
673,275,0,0
674,7,0,0
675,276,0,0
676,276,0,0
677,276,0,0
678,276,0,0
679,276,0,0
680,277,0,0
681,7,0,0
682,278,0,0
683,278,0,0
