src_id,dst_id,label,feat
0,0,0,0
1,1,0,0
1,2,0,0
1,3,0,0
1,4,0,0
2,5,0,0
2,6,0,0
2,7,0,0
2,8,0,0
3,9,0,0
3,10,0,0
3,11,0,0
3,12,0,0
3,13,0,0
3,14,0,0
4,15,0,0
4,16,0,0
4,17,0,0
4,18,0,0
4,19,0,0
5,20,0,0
6,21,0,0
6,22,0,0
6,23,0,0
6,24,0,0
6,25,0,0
7,26,0,0
7,27,0,0
7,28,0,0
7,29,0,0
7,30,0,0
7,31,0,0
8,32,0,0
7,33,0,0
9,34,0,0
10,35,0,0
10,36,0,0
10,37,0,0
10,38,0,0
10,39,0,0
11,40,0,0
11,41,0,0
11,42,0,0
11,43,0,0
12,44,0,0
13,45,0,0
14,46,0,0
14,47,0,0
14,48,0,0
14,49,0,0
14,50,0,0
15,51,0,0
16,52,0,0
17,53,0,0
18,54,0,0
19,55,0,0
19,56,0,0
19,57,0,0
19,58,0,0
20,59,0,0
21,60,0,0
22,61,0,0
23,62,0,0
24,63,0,0
25,64,0,0
20,65,0,0
26,66,0,0
26,67,0,0
27,68,0,0
28,69,0,0
17,70,0,0
29,71,0,0
30,72,0,0
31,73,0,0
32,74,0,0
32,75,0,0
7,76,0,0
7,77,0,0
7,78,0,0
7,79,0,0
7,80,0,0
33,81,0,0
33,82,0,0
34,83,0,0
7,84,0,0
35,85,0,0
35,86,0,0
35,87,0,0
35,88,0,0
36,89,0,0
36,90,0,0
36,91,0,0
36,92,0,0
36,93,0,0
37,94,0,0
37,95,0,0
37,96,0,0
38,97,0,0
38,98,0,0
38,99,0,0
39,100,0,0
39,101,0,0
39,102,0,0
40,103,0,0
40,104,0,0
40,105,0,0
40,106,0,0
40,107,0,0
40,108,0,0
40,109,0,0
20,110,0,0
41,111,0,0
41,112,0,0
41,113,0,0
41,114,0,0
42,115,0,0
43,116,0,0
44,117,0,0
45,118,0,0
20,119,0,0
12,120,0,0
46,121,0,0
17,122,0,0
47,123,0,0
47,124,0,0
47,125,0,0
47,126,0,0
48,127,0,0
49,128,0,0
50,129,0,0
51,130,0,0
51,131,0,0
51,132,0,0
51,133,0,0
52,134,0,0
52,135,0,0
52,136,0,0
52,137,0,0
52,138,0,0
52,139,0,0
53,140,0,0
53,141,0,0
53,142,0,0
53,143,0,0
54,144,0,0
55,145,0,0
20,146,0,0
7,147,0,0
7,148,0,0
7,149,0,0
56,150,0,0
56,151,0,0
56,152,0,0
56,153,0,0
7,154,0,0
7,155,0,0
57,156,0,0
7,157,0,0
58,158,0,0
7,159,0,0
15,160,0,0
7,161,0,0
59,162,0,0
59,163,0,0
59,164,0,0
60,165,0,0
60,166,0,0
61,167,0,0
60,168,0,0
60,169,0,0
60,170,0,0
62,171,0,0
62,172,0,0
62,173,0,0
62,174,0,0
62,175,0,0
63,176,0,0
63,177,0,0
63,178,0,0
63,179,0,0
63,180,0,0
64,181,0,0
64,182,0,0
64,183,0,0
64,184,0,0
64,185,0,0
15,186,0,0
65,187,0,0
7,188,0,0
66,189,0,0
66,190,0,0
66,191,0,0
66,192,0,0
66,193,0,0
66,194,0,0
66,195,0,0
7,196,0,0
67,197,0,0
7,198,0,0
7,199,0,0
7,200,0,0
68,201,0,0
7,202,0,0
69,203,0,0
70,204,0,0
71,205,0,0
71,206,0,0
71,207,0,0
72,208,0,0
73,209,0,0
74,210,0,0
75,211,0,0
76,212,0,0
76,213,0,0
76,214,0,0
76,215,0,0
77,216,0,0
77,217,0,0
77,218,0,0
77,219,0,0
77,220,0,0
27,221,0,0
27,222,0,0
78,223,0,0
79,224,0,0
80,225,0,0
81,226,0,0
82,227,0,0
82,228,0,0
82,229,0,0
82,230,0,0
83,231,0,0
84,232,0,0
85,233,0,0
86,234,0,0
87,235,0,0
88,236,0,0
89,237,0,0
89,238,0,0
90,239,0,0
91,240,0,0
92,241,0,0
93,242,0,0
94,243,0,0
94,244,0,0
94,245,0,0
94,246,0,0
7,247,0,0
7,248,0,0
48,249,0,0
95,250,0,0
96,251,0,0
95,252,0,0
95,253,0,0
95,254,0,0
97,255,0,0
7,256,0,0
98,257,0,0
99,258,0,0
99,259,0,0
99,260,0,0
100,261,0,0
100,262,0,0
100,263,0,0
100,264,0,0
101,265,0,0
102,266,0,0
103,267,0,0
104,268,0,0
17,269,0,0
105,270,0,0
105,271,0,0
17,272,0,0
106,273,0,0
106,274,0,0
106,275,0,0
106,276,0,0
106,277,0,0
107,278,0,0
107,279,0,0
107,280,0,0
107,281,0,0
108,282,0,0
20,283,0,0
20,284,0,0
109,285,0,0
110,286,0,0
111,287,0,0
112,288,0,0
113,289,0,0
114,290,0,0
115,291,0,0
116,292,0,0
117,293,0,0
117,294,0,0
118,295,0,0
119,296,0,0
120,297,0,0
120,298,0,0
121,299,0,0
122,300,0,0
122,301,0,0
123,302,0,0
7,303,0,0
124,304,0,0
124,305,0,0
124,306,0,0
124,307,0,0
7,308,0,0
7,309,0,0
125,310,0,0
125,311,0,0
125,312,0,0
126,313,0,0
126,314,0,0
126,315,0,0
7,316,0,0
7,317,0,0
127,318,0,0
7,319,0,0
128,320,0,0
129,321,0,0
129,322,0,0
130,323,0,0
130,324,0,0
130,325,0,0
131,326,0,0
132,327,0,0
133,328,0,0
133,329,0,0
134,330,0,0
134,331,0,0
134,332,0,0
134,333,0,0
134,334,0,0
7,335,0,0
135,336,0,0
135,337,0,0
136,338,0,0
136,339,0,0
136,340,0,0
136,341,0,0
136,342,0,0
7,343,0,0
137,344,0,0
138,345,0,0
138,346,0,0
139,347,0,0
140,348,0,0
139,349,0,0
140,350,0,0
140,351,0,0
140,352,0,0
140,353,0,0
141,354,0,0
141,355,0,0
141,356,0,0
48,357,0,0
7,358,0,0
7,359,0,0
142,360,0,0
142,361,0,0
143,362,0,0
144,363,0,0
144,364,0,0
144,365,0,0
144,366,0,0
144,367,0,0
17,368,0,0
20,369,0,0
28,370,0,0
27,371,0,0
145,372,0,0
146,373,0,0
147,374,0,0
147,375,0,0
148,376,0,0
148,377,0,0
148,378,0,0
148,379,0,0
148,380,0,0
149,381,0,0
149,382,0,0
150,383,0,0
150,384,0,0
150,385,0,0
150,386,0,0
150,387,0,0
151,388,0,0
152,389,0,0
153,390,0,0
154,391,0,0
155,392,0,0
155,393,0,0
155,394,0,0
155,395,0,0
155,396,0,0
156,397,0,0
157,398,0,0
158,399,0,0
159,400,0,0
159,401,0,0
159,402,0,0
159,403,0,0
160,404,0,0
160,405,0,0
161,406,0,0
161,407,0,0
161,408,0,0
162,409,0,0
7,410,0,0
163,411,0,0
163,412,0,0
163,413,0,0
163,414,0,0
164,415,0,0
7,416,0,0
165,417,0,0
165,418,0,0
165,419,0,0
165,420,0,0
165,421,0,0
165,422,0,0
165,423,0,0
166,424,0,0
166,425,0,0
167,426,0,0
168,427,0,0
168,428,0,0
168,429,0,0
168,430,0,0
7,431,0,0
169,432,0,0
169,433,0,0
170,434,0,0
171,435,0,0
171,436,0,0
172,437,0,0
173,438,0,0
174,439,0,0
175,440,0,0
175,441,0,0
176,442,0,0
176,443,0,0
176,444,0,0
177,445,0,0
177,446,0,0
177,447,0,0
178,448,0,0
178,449,0,0
178,450,0,0
178,451,0,0
179,452,0,0
179,453,0,0
179,454,0,0
180,455,0,0
181,456,0,0
181,457,0,0
181,458,0,0
181,459,0,0
7,460,0,0
182,461,0,0
183,462,0,0
184,463,0,0
184,464,0,0
184,465,0,0
185,466,0,0
186,467,0,0
186,468,0,0
187,469,0,0
186,470,0,0
7,471,0,0
188,472,0,0
188,473,0,0
7,474,0,0
7,475,0,0
7,476,0,0
7,477,0,0
7,478,0,0
7,479,0,0
7,480,0,0
7,481,0,0
189,482,0,0
190,483,0,0
190,484,0,0
190,485,0,0
191,486,0,0
20,487,0,0
192,488,0,0
192,489,0,0
192,490,0,0
17,491,0,0
193,492,0,0
20,493,0,0
17,494,0,0
194,495,0,0
195,496,0,0
27,497,0,0
17,498,0,0
17,499,0,0
196,500,0,0
197,501,0,0
198,502,0,0
198,503,0,0
199,504,0,0
200,505,0,0
201,506,0,0
202,507,0,0
203,508,0,0
204,509,0,0
204,510,0,0
204,511,0,0
205,512,0,0
206,513,0,0
206,514,0,0
206,515,0,0
206,516,0,0
207,517,0,0
207,518,0,0
207,519,0,0
207,520,0,0
208,521,0,0
208,522,0,0
208,523,0,0
208,524,0,0
209,525,0,0
209,526,0,0
209,527,0,0
209,528,0,0
7,529,0,0
210,530,0,0
210,531,0,0
210,532,0,0
210,533,0,0
211,534,0,0
212,535,0,0
213,536,0,0
214,537,0,0
7,538,0,0
215,539,0,0
215,540,0,0
215,541,0,0
215,542,0,0
216,543,0,0
217,544,0,0
218,545,0,0
218,546,0,0
218,547,0,0
218,548,0,0
219,549,0,0
219,550,0,0
219,551,0,0
219,552,0,0
219,553,0,0
17,554,0,0
220,555,0,0
220,556,0,0
221,557,0,0
222,558,0,0
222,559,0,0
222,560,0,0
222,561,0,0
222,562,0,0
223,563,0,0
223,564,0,0
223,565,0,0
224,566,0,0
225,567,0,0
27,568,0,0
27,569,0,0
27,570,0,0
27,571,0,0
226,572,0,0
227,573,0,0
17,574,0,0
17,575,0,0
17,576,0,0
228,577,0,0
229,578,0,0
229,579,0,0
229,580,0,0
229,581,0,0
229,582,0,0
230,583,0,0
7,584,0,0
231,585,0,0
232,586,0,0
232,587,0,0
232,588,0,0
232,589,0,0
233,590,0,0
234,591,0,0
234,592,0,0
234,593,0,0
7,594,0,0
7,595,0,0
7,596,0,0
235,597,0,0
235,598,0,0
235,599,0,0
235,600,0,0
235,601,0,0
7,602,0,0
236,603,0,0
236,604,0,0
236,605,0,0
236,606,0,0
236,607,0,0
237,608,0,0
237,609,0,0
237,610,0,0
238,611,0,0
238,612,0,0
238,613,0,0
238,614,0,0
238,615,0,0
239,616,0,0
239,617,0,0
239,618,0,0
240,619,0,0
7,620,0,0
241,621,0,0
241,622,0,0
242,623,0,0
242,624,0,0
242,625,0,0
242,626,0,0
7,627,0,0
7,628,0,0
243,629,0,0
7,630,0,0
7,631,0,0
244,632,0,0
244,633,0,0
244,634,0,0
244,635,0,0
245,636,0,0
245,637,0,0
245,638,0,0
246,639,0,0
247,640,0,0
248,641,0,0
17,642,0,0
249,643,0,0
250,644,0,0
250,645,0,0
251,646,0,0
27,647,0,0
252,648,0,0
253,649,0,0
254,650,0,0
255,651,0,0
255,652,0,0
255,653,0,0
255,654,0,0
256,655,0,0
257,656,0,0
258,657,0,0
259,658,0,0
259,659,0,0
259,660,0,0
259,661,0,0
259,662,0,0
260,663,0,0
260,664,0,0
260,665,0,0
260,666,0,0
260,667,0,0
147,668,0,0
7,669,0,0
261,670,0,0
262,671,0,0
262,672,0,0
262,673,0,0
7,674,0,0
263,675,0,0
263,676,0,0
263,677,0,0
263,678,0,0
263,679,0,0
264,680,0,0
7,681,0,0
265,682,0,0
265,683,0,0
