src_id,dst_id,label,feat
0,0,0,0
1,1,0,0
2,1,0,0
3,1,0,0
4,1,0,0
5,2,0,0
6,2,0,0
7,2,0,0
8,2,0,0
9,3,0,0
10,3,0,0
11,3,0,0
12,3,0,0
13,3,0,0
14,3,0,0
15,4,0,0
16,4,0,0
17,4,0,0
18,4,0,0
19,4,0,0
20,5,0,0
21,6,0,0
22,6,0,0
23,6,0,0
24,6,0,0
25,6,0,0
26,7,0,0
27,7,0,0
28,7,0,0
29,7,0,0
30,7,0,0
31,7,0,0
32,8,0,0
33,7,0,0
34,9,0,0
35,10,0,0
36,10,0,0
37,10,0,0
38,10,0,0
39,10,0,0
40,11,0,0
41,11,0,0
42,11,0,0
43,11,0,0
44,12,0,0
45,13,0,0
46,14,0,0
47,14,0,0
48,14,0,0
49,14,0,0
50,14,0,0
51,15,0,0
52,16,0,0
53,13,0,0
54,17,0,0
55,17,0,0
56,17,0,0
57,17,0,0
58,17,0,0
59,13,0,0
60,17,0,0
61,13,0,0
62,18,0,0
63,13,0,0
64,19,0,0
65,20,0,0
66,21,0,0
67,21,0,0
68,22,0,0
69,23,0,0
70,13,0,0
71,13,0,0
72,24,0,0
73,25,0,0
74,26,0,0
75,26,0,0
76,7,0,0
77,7,0,0
78,7,0,0
79,7,0,0
80,7,0,0
81,27,0,0
82,27,0,0
83,28,0,0
84,7,0,0
85,29,0,0
86,29,0,0
87,29,0,0
88,29,0,0
89,30,0,0
90,30,0,0
91,30,0,0
92,30,0,0
93,30,0,0
94,31,0,0
95,31,0,0
96,31,0,0
97,32,0,0
98,32,0,0
99,32,0,0
100,33,0,0
101,33,0,0
102,33,0,0
103,34,0,0
104,34,0,0
105,34,0,0
106,34,0,0
107,34,0,0
108,34,0,0
109,34,0,0
110,35,0,0
111,17,0,0
112,17,0,0
113,17,0,0
114,17,0,0
115,36,0,0
116,37,0,0
117,38,0,0
118,17,0,0
119,13,0,0
120,12,0,0
121,39,0,0
122,13,0,0
123,17,0,0
124,17,0,0
125,17,0,0
126,17,0,0
127,40,0,0
128,41,0,0
129,42,0,0
130,43,0,0
131,43,0,0
132,43,0,0
133,43,0,0
134,44,0,0
135,44,0,0
136,44,0,0
137,44,0,0
138,44,0,0
139,44,0,0
140,45,0,0
141,45,0,0
142,45,0,0
143,45,0,0
144,46,0,0
145,13,0,0
146,47,0,0
147,7,0,0
148,7,0,0
149,7,0,0
150,48,0,0
151,48,0,0
152,48,0,0
153,48,0,0
154,7,0,0
155,7,0,0
156,49,0,0
157,7,0,0
158,50,0,0
159,7,0,0
160,51,0,0
161,7,0,0
162,52,0,0
163,52,0,0
164,52,0,0
165,53,0,0
166,53,0,0
167,54,0,0
168,53,0,0
169,53,0,0
170,53,0,0
171,55,0,0
172,55,0,0
173,55,0,0
174,55,0,0
175,55,0,0
176,56,0,0
177,56,0,0
178,56,0,0
179,56,0,0
180,56,0,0
181,57,0,0
182,57,0,0
183,57,0,0
184,57,0,0
185,57,0,0
186,58,0,0
187,59,0,0
188,7,0,0
189,60,0,0
190,60,0,0
191,60,0,0
192,60,0,0
193,60,0,0
194,60,0,0
195,60,0,0
196,7,0,0
197,17,0,0
198,7,0,0
199,7,0,0
200,7,0,0
201,61,0,0
202,7,0,0
203,62,0,0
204,17,0,0
205,63,0,0
206,63,0,0
207,63,0,0
208,64,0,0
209,17,0,0
210,13,0,0
211,17,0,0
212,17,0,0
213,17,0,0
214,17,0,0
215,17,0,0
216,65,0,0
217,65,0,0
218,65,0,0
219,65,0,0
220,65,0,0
221,22,0,0
222,23,0,0
223,66,0,0
224,13,0,0
225,67,0,0
226,13,0,0
227,68,0,0
228,68,0,0
229,68,0,0
230,68,0,0
231,69,0,0
232,70,0,0
233,71,0,0
234,72,0,0
235,73,0,0
236,74,0,0
237,13,0,0
238,13,0,0
239,75,0,0
240,76,0,0
241,77,0,0
242,78,0,0
243,79,0,0
244,79,0,0
245,79,0,0
246,79,0,0
247,7,0,0
248,7,0,0
249,40,0,0
250,80,0,0
251,81,0,0
252,80,0,0
253,80,0,0
254,80,0,0
255,82,0,0
256,7,0,0
257,83,0,0
258,84,0,0
259,84,0,0
260,84,0,0
261,85,0,0
262,85,0,0
263,85,0,0
264,85,0,0
265,86,0,0
266,87,0,0
267,88,0,0
268,89,0,0
269,13,0,0
270,22,0,0
271,23,0,0
272,13,0,0
273,90,0,0
274,90,0,0
275,90,0,0
276,90,0,0
277,90,0,0
278,91,0,0
279,91,0,0
280,91,0,0
281,91,0,0
282,92,0,0
283,93,0,0
284,94,0,0
285,95,0,0
286,96,0,0
287,13,0,0
288,13,0,0
289,17,0,0
290,97,0,0
291,74,0,0
292,17,0,0
293,98,0,0
294,98,0,0
295,99,0,0
296,17,0,0
297,100,0,0
298,100,0,0
299,101,0,0
300,23,0,0
301,22,0,0
302,102,0,0
303,7,0,0
304,17,0,0
305,17,0,0
306,17,0,0
307,17,0,0
308,7,0,0
309,7,0,0
310,103,0,0
311,103,0,0
312,103,0,0
313,104,0,0
314,104,0,0
315,104,0,0
316,7,0,0
317,7,0,0
318,105,0,0
319,7,0,0
320,106,0,0
321,107,0,0
322,107,0,0
323,108,0,0
324,108,0,0
325,108,0,0
326,109,0,0
327,110,0,0
328,111,0,0
329,111,0,0
330,112,0,0
331,112,0,0
332,112,0,0
333,112,0,0
334,112,0,0
335,7,0,0
336,113,0,0
337,113,0,0
338,114,0,0
339,114,0,0
340,114,0,0
341,114,0,0
342,114,0,0
343,7,0,0
344,17,0,0
345,115,0,0
346,115,0,0
347,116,0,0
348,49,0,0
349,116,0,0
350,49,0,0
351,49,0,0
352,49,0,0
353,49,0,0
354,117,0,0
355,117,0,0
356,117,0,0
357,40,0,0
358,7,0,0
359,7,0,0
360,118,0,0
361,118,0,0
362,119,0,0
363,120,0,0
364,120,0,0
365,120,0,0
366,120,0,0
367,120,0,0
368,13,0,0
369,121,0,0
370,23,0,0
371,22,0,0
372,122,0,0
373,17,0,0
374,123,0,0
375,123,0,0
376,124,0,0
377,124,0,0
378,124,0,0
379,124,0,0
380,124,0,0
381,125,0,0
382,125,0,0
383,126,0,0
384,126,0,0
385,126,0,0
386,126,0,0
387,126,0,0
388,17,0,0
389,17,0,0
390,127,0,0
391,13,0,0
392,128,0,0
393,128,0,0
394,128,0,0
395,128,0,0
396,128,0,0
397,129,0,0
398,130,0,0
399,131,0,0
400,17,0,0
401,17,0,0
402,17,0,0
403,17,0,0
404,132,0,0
405,132,0,0
406,133,0,0
407,134,0,0
408,133,0,0
409,17,0,0
410,7,0,0
411,17,0,0
412,17,0,0
413,17,0,0
414,17,0,0
415,135,0,0
416,7,0,0
417,136,0,0
418,136,0,0
419,136,0,0
420,136,0,0
421,136,0,0
422,136,0,0
423,136,0,0
424,137,0,0
425,137,0,0
426,17,0,0
427,138,0,0
428,138,0,0
429,138,0,0
430,138,0,0
431,7,0,0
432,139,0,0
433,139,0,0
434,17,0,0
435,140,0,0
436,140,0,0
437,141,0,0
438,142,0,0
439,17,0,0
440,143,0,0
441,143,0,0
442,144,0,0
443,144,0,0
444,144,0,0
445,145,0,0
446,145,0,0
447,145,0,0
448,146,0,0
449,146,0,0
450,146,0,0
451,146,0,0
452,147,0,0
453,147,0,0
454,147,0,0
455,148,0,0
456,17,0,0
457,17,0,0
458,17,0,0
459,17,0,0
460,7,0,0
461,17,0,0
462,149,0,0
463,150,0,0
464,150,0,0
465,150,0,0
466,151,0,0
467,152,0,0
468,152,0,0
469,153,0,0
470,152,0,0
471,7,0,0
472,154,0,0
473,154,0,0
474,7,0,0
475,7,0,0
476,7,0,0
477,7,0,0
478,7,0,0
479,7,0,0
480,7,0,0
481,7,0,0
482,155,0,0
483,156,0,0
484,156,0,0
485,156,0,0
486,17,0,0
487,13,0,0
488,157,0,0
489,157,0,0
490,157,0,0
491,13,0,0
492,158,0,0
493,159,0,0
494,13,0,0
495,17,0,0
496,160,0,0
497,23,0,0
498,13,0,0
499,13,0,0
500,17,0,0
501,13,0,0
502,161,0,0
503,161,0,0
504,17,0,0
505,17,0,0
506,17,0,0
507,162,0,0
508,163,0,0
509,164,0,0
510,164,0,0
511,164,0,0
512,165,0,0
513,166,0,0
514,166,0,0
515,166,0,0
516,166,0,0
517,17,0,0
518,17,0,0
519,17,0,0
520,17,0,0
521,167,0,0
522,167,0,0
523,167,0,0
524,167,0,0
525,168,0,0
526,168,0,0
527,168,0,0
528,168,0,0
529,7,0,0
530,17,0,0
531,17,0,0
532,17,0,0
533,17,0,0
534,169,0,0
535,17,0,0
536,170,0,0
537,171,0,0
538,7,0,0
539,172,0,0
540,172,0,0
541,172,0,0
542,172,0,0
543,13,0,0
544,17,0,0
545,173,0,0
546,173,0,0
547,173,0,0
548,173,0,0
549,174,0,0
550,174,0,0
551,174,0,0
552,174,0,0
553,174,0,0
554,13,0,0
555,175,0,0
556,175,0,0
557,17,0,0
558,19,0,0
559,19,0,0
560,19,0,0
561,19,0,0
562,19,0,0
563,176,0,0
564,176,0,0
565,176,0,0
566,13,0,0
567,17,0,0
568,22,0,0
569,22,0,0
570,23,0,0
571,23,0,0
572,177,0,0
573,17,0,0
574,13,0,0
575,13,0,0
576,13,0,0
577,178,0,0
578,179,0,0
579,179,0,0
580,179,0,0
581,179,0,0
582,179,0,0
583,180,0,0
584,7,0,0
585,181,0,0
586,17,0,0
587,17,0,0
588,17,0,0
589,17,0,0
590,182,0,0
591,183,0,0
592,183,0,0
593,183,0,0
594,7,0,0
595,7,0,0
596,7,0,0
597,184,0,0
598,184,0,0
599,184,0,0
600,184,0,0
601,184,0,0
602,7,0,0
603,185,0,0
604,185,0,0
605,185,0,0
606,185,0,0
607,185,0,0
608,186,0,0
609,186,0,0
610,186,0,0
611,187,0,0
612,187,0,0
613,187,0,0
614,187,0,0
615,187,0,0
616,188,0,0
617,188,0,0
618,188,0,0
619,189,0,0
620,7,0,0
621,190,0,0
622,190,0,0
623,17,0,0
624,17,0,0
625,17,0,0
626,17,0,0
627,7,0,0
628,7,0,0
629,191,0,0
630,7,0,0
631,7,0,0
632,192,0,0
633,192,0,0
634,192,0,0
635,192,0,0
636,193,0,0
637,193,0,0
638,193,0,0
639,194,0,0
640,195,0,0
641,17,0,0
642,13,0,0
643,17,0,0
644,13,0,0
645,13,0,0
646,13,0,0
647,22,0,0
648,196,0,0
649,17,0,0
650,197,0,0
651,198,0,0
652,198,0,0
653,198,0,0
654,198,0,0
655,17,0,0
656,199,0,0
657,200,0,0
658,201,0,0
659,201,0,0
660,201,0,0
661,201,0,0
662,201,0,0
663,202,0,0
664,202,0,0
665,202,0,0
666,202,0,0
667,202,0,0
668,123,0,0
669,7,0,0
670,17,0,0
671,203,0,0
672,203,0,0
673,203,0,0
674,7,0,0
675,204,0,0
676,204,0,0
677,204,0,0
678,204,0,0
679,204,0,0
680,205,0,0
681,7,0,0
682,206,0,0
683,206,0,0
